time_sec,leg_id,planned_x_rel_m,planned_y_rel_m,planned_z_rel_m,actual_x_rel_m,actual_y_rel_m,actual_z_rel_m,actual_x_abs_m,actual_y_abs_m,actual_z_abs_m
1.051378,2,0.026156,0.000000,0.041047,0.026912,0.001331,0.040015,-0.009624,0.109331,-0.224517
1.051378,3,0.026156,0.000000,0.041047,0.026249,-0.000950,0.040191,-0.011393,-0.108950,-0.223114
1.054680,0,0.026229,0.000000,0.041279,0.025891,0.000829,0.040339,-0.015187,0.108829,-0.223376
1.054680,1,0.026229,0.000000,0.041279,0.027638,-0.001353,0.040536,-0.009687,-0.109353,-0.222550
1.054680,2,0.026229,0.000000,0.041279,0.026990,0.001323,0.040237,-0.009545,0.109323,-0.224294
1.054680,3,0.026229,0.000000,0.041279,0.026313,-0.000942,0.040401,-0.011329,-0.108942,-0.222904
1.057954,0,0.026302,0.000000,0.041509,0.025948,0.000828,0.040565,-0.015129,0.108828,-0.223150
1.057954,1,0.026302,0.000000,0.041509,0.027719,-0.001345,0.040772,-0.009605,-0.109345,-0.222314
1.057954,2,0.026302,0.000000,0.041509,0.027065,0.001328,0.040470,-0.009471,0.109328,-0.224061
1.057954,3,0.026302,0.000000,0.041509,0.026371,-0.000941,0.040615,-0.011271,-0.108941,-0.222690
1.061131,0,0.026373,0.000000,0.041732,0.026023,0.000834,0.040800,-0.015054,0.108834,-0.222916
1.061131,1,0.026373,0.000000,0.041732,0.027812,-0.001337,0.041004,-0.009513,-0.109337,-0.222082
1.061131,2,0.026373,0.000000,0.041732,0.027138,0.001327,0.040690,-0.009397,0.109327,-0.223841
1.061131,3,0.026373,0.000000,0.041732,0.026437,-0.000947,0.040826,-0.011205,-0.108947,-0.222479
1.064554,0,0.026449,0.000000,0.041973,0.026087,0.000833,0.041016,-0.014990,0.108833,-0.222699
1.064554,1,0.026449,0.000000,0.041973,0.027895,-0.001342,0.041231,-0.009430,-0.109342,-0.221856
1.064554,2,0.026449,0.000000,0.041973,0.027230,0.001312,0.040909,-0.009305,0.109312,-0.223623
1.064554,3,0.026449,0.000000,0.041973,0.026529,-0.000933,0.041051,-0.011113,-0.108933,-0.222254
1.068139,0,0.026529,0.000000,0.042226,0.026152,0.000846,0.041268,-0.014926,0.108846,-0.222448
1.068139,1,0.026529,0.000000,0.042226,0.027988,-0.001340,0.041485,-0.009337,-0.109340,-0.221601
1.068139,2,0.026529,0.000000,0.042226,0.027325,0.001324,0.041173,-0.009210,0.109324,-0.223358
1.068139,3,0.026529,0.000000,0.042226,0.026622,-0.000932,0.041302,-0.011021,-0.108932,-0.222003
1.071320,0,0.026599,0.000000,0.042451,0.026225,0.000845,0.041515,-0.014852,0.108845,-0.222200
1.071320,1,0.026599,0.000000,0.042451,0.028071,-0.001339,0.041709,-0.009254,-0.109339,-0.221377
1.071320,2,0.026599,0.000000,0.042451,0.027420,0.001322,0.041412,-0.009116,0.109322,-0.223120
1.071320,3,0.026599,0.000000,0.042451,0.026672,-0.000944,0.041514,-0.010970,-0.108944,-0.221791
1.074730,0,0.026675,0.000000,0.042693,0.026294,0.000851,0.041741,-0.014783,0.108851,-0.221975
1.074730,1,0.026675,0.000000,0.042693,0.028149,-0.001344,0.041948,-0.009175,-0.109344,-0.221138
1.074730,2,0.026675,0.000000,0.042693,0.027507,0.001321,0.041660,-0.009029,0.109321,-0.222872
1.074730,3,0.026675,0.000000,0.042693,0.026761,-0.000943,0.041752,-0.010881,-0.108943,-0.221553
1.077832,0,0.026743,0.000000,0.042913,0.026367,0.000856,0.041982,-0.014710,0.108856,-0.221733
1.077832,1,0.026743,0.000000,0.042913,0.028221,-0.001343,0.042157,-0.009104,-0.109343,-0.220930
1.077832,2,0.026743,0.000000,0.042913,0.027594,0.001320,0.041880,-0.008941,0.109320,-0.222652
1.077832,3,0.026743,0.000000,0.042913,0.026819,-0.000949,0.041960,-0.010824,-0.108949,-0.221345
1.080991,0,0.026813,0.000000,0.043137,0.026426,0.000862,0.042206,-0.014651,0.108862,-0.221510
1.080991,1,0.026813,0.000000,0.043137,0.028299,-0.001348,0.042368,-0.009026,-0.109348,-0.220718
1.080991,2,0.026813,0.000000,0.043137,0.027686,0.001325,0.042119,-0.008850,0.109325,-0.222413
1.080991,3,0.026813,0.000000,0.043137,0.026899,-0.000948,0.042187,-0.010744,-0.108948,-0.221118
1.083959,0,0.026879,0.000000,0.043348,0.026480,0.000868,0.042423,-0.014597,0.108868,-0.221293
1.083959,1,0.026879,0.000000,0.043348,0.028365,-0.001347,0.042570,-0.008960,-0.109347,-0.220517
1.083959,2,0.026879,0.000000,0.043348,0.027768,0.001317,0.042329,-0.008767,0.109317,-0.222202
1.083959,3,0.026879,0.000000,0.043348,0.026942,-0.000961,0.042390,-0.010700,-0.108961,-0.220916
1.087126,0,0.026949,0.000000,0.043574,0.026529,0.000874,0.042624,-0.014548,0.108874,-0.221091
1.087126,1,0.026949,0.000000,0.043574,0.028441,-0.001353,0.042768,-0.008884,-0.109353,-0.220318
1.087126,2,0.026949,0.000000,0.043574,0.027864,0.001322,0.042555,-0.008672,0.109322,-0.221976
1.087126,3,0.026949,0.000000,0.043574,0.027031,-0.000946,0.042612,-0.010611,-0.108946,-0.220693
1.090249,0,0.027018,0.000000,0.043797,0.026593,0.000880,0.042844,-0.014484,0.108880,-0.220871
1.090249,1,0.027018,0.000000,0.043797,0.028512,-0.001358,0.042989,-0.008813,-0.109358,-0.220097
1.090249,2,0.027018,0.000000,0.043797,0.027937,0.001321,0.042767,-0.008598,0.109321,-0.221765
1.090249,3,0.027018,0.000000,0.043797,0.027095,-0.000945,0.042836,-0.010547,-0.108945,-0.220469
1.093385,0,0.027087,0.000000,0.044021,0.026643,0.000892,0.043069,-0.014434,0.108892,-0.220647
1.093385,1,0.027087,0.000000,0.044021,0.028583,-0.001350,0.043204,-0.008742,-0.109350,-0.219882
1.093385,2,0.027087,0.000000,0.044021,0.028015,0.001327,0.042987,-0.008521,0.109327,-0.221544
1.093385,3,0.027087,0.000000,0.044021,0.027157,-0.000944,0.043057,-0.010485,-0.108944,-0.220248
1.096302,0,0.027151,0.000000,0.044230,0.026704,0.000898,0.043286,-0.014373,0.108898,-0.220430
1.096302,1,0.027151,0.000000,0.044230,0.028659,-0.001355,0.043432,-0.008666,-0.109355,-0.219655
1.096302,2,0.027151,0.000000,0.044230,0.028099,0.001332,0.043217,-0.008436,0.109332,-0.221314
1.096302,3,0.027151,0.000000,0.044230,0.027214,-0.000950,0.043276,-0.010428,-0.108950,-0.220030
1.099122,0,0.027213,0.000000,0.044432,0.026755,0.000904,0.043481,-0.014322,0.108904,-0.220234
1.099122,1,0.027213,0.000000,0.044432,0.028716,-0.001354,0.043621,-0.008609,-0.109354,-0.219465
1.099122,2,0.027213,0.000000,0.044432,0.028174,0.001337,0.043426,-0.008361,0.109337,-0.221106
1.099122,3,0.027213,0.000000,0.044432,0.027278,-0.000956,0.043484,-0.010364,-0.108956,-0.219821
1.101984,0,0.027276,0.000000,0.044637,0.026808,0.000903,0.043676,-0.014269,0.108903,-0.220039
1.101984,1,0.027276,0.000000,0.044637,0.028778,-0.001353,0.043818,-0.008547,-0.109353,-0.219269
1.101984,2,0.027276,0.000000,0.044637,0.028231,0.001330,0.043612,-0.008305,0.109330,-0.220920
1.101984,3,0.027276,0.000000,0.044637,0.027339,-0.000962,0.043699,-0.010303,-0.108962,-0.219606
1.104871,0,0.027339,0.000000,0.044845,0.026867,0.000909,0.043890,-0.014210,0.108909,-0.219825
1.104871,1,0.027339,0.000000,0.044845,0.028839,-0.001358,0.044017,-0.008485,-0.109358,-0.219069
1.104871,2,0.027339,0.000000,0.044845,0.028304,0.001328,0.043833,-0.008232,0.109328,-0.220699
1.104871,3,0.027339,0.000000,0.044845,0.027397,-0.000961,0.043914,-0.010246,-0.108961,-0.219391
1.107664,0,0.027400,0.000000,0.045046,0.026927,0.000908,0.044085,-0.014150,0.108908,-0.219630
1.107664,1,0.027400,0.000000,0.045046,0.028908,-0.001364,0.044226,-0.008417,-0.109364,-0.218860
1.107664,2,0.027400,0.000000,0.045046,0.028379,0.001334,0.044041,-0.008157,0.109334,-0.220490
1.107664,3,0.027400,0.000000,0.045046,0.027460,-0.000966,0.044123,-0.010182,-0.108966,-0.219182
1.110618,0,0.027465,0.000000,0.045258,0.026976,0.000907,0.044284,-0.014101,0.108907,-0.219431
1.110618,1,0.027465,0.000000,0.045258,0.028978,-0.001363,0.044425,-0.008346,-0.109363,-0.218661
1.110618,2,0.027465,0.000000,0.045258,0.028454,0.001339,0.044269,-0.008082,0.109339,-0.220263
1.110618,3,0.027465,0.000000,0.045258,0.027515,-0.000965,0.044335,-0.010127,-0.108965,-0.218970
1.113946,0,0.027537,0.000000,0.045499,0.027052,0.000907,0.044491,-0.014025,0.108907,-0.219225
1.113946,1,0.027537,0.000000,0.045499,0.029045,-0.001361,0.044628,-0.008280,-0.109361,-0.218458
1.113946,2,0.027537,0.000000,0.045499,0.028527,0.001338,0.044500,-0.008009,0.109338,-0.220032
1.113946,3,0.027537,0.000000,0.045499,0.027577,-0.000978,0.044592,-0.010065,-0.108978,-0.218713
1.117040,0,0.027605,0.000000,0.045722,0.027129,0.000912,0.044739,-0.013948,0.108912,-0.218976
1.117040,1,0.027605,0.000000,0.045722,0.029136,-0.001360,0.044874,-0.008189,-0.109360,-0.218212
1.117040,2,0.027605,0.000000,0.045722,0.028614,0.001336,0.044759,-0.007922,0.109336,-0.219772
1.117040,3,0.027605,0.000000,0.045722,0.027616,-0.000990,0.044808,-0.010026,-0.108990,-0.218497
1.119803,0,0.027665,0.000000,0.045922,0.027179,0.000918,0.044951,-0.013898,0.108918,-0.218764
1.119803,1,0.027665,0.000000,0.045922,0.029193,-0.001352,0.045071,-0.008132,-0.109352,-0.218015
1.119803,2,0.027665,0.000000,0.045922,0.028689,0.001328,0.044971,-0.007847,0.109328,-0.219561
1.119803,3,0.027665,0.000000,0.045922,0.027671,-0.000982,0.045008,-0.009971,-0.108982,-0.218297
1.122709,0,0.027729,0.000000,0.046133,0.027252,0.000917,0.045155,-0.013825,0.108917,-0.218560
1.122709,1,0.027729,0.000000,0.046133,0.029272,-0.001357,0.045286,-0.008052,-0.109357,-0.217800
1.122709,2,0.027729,0.000000,0.046133,0.028736,0.001333,0.045180,-0.007799,0.109333,-0.219351
1.122709,3,0.027729,0.000000,0.046133,0.027732,-0.000988,0.045223,-0.009910,-0.108988,-0.218082
1.126206,0,0.027805,0.000000,0.046386,0.027324,0.000910,0.045362,-0.013753,0.108910,-0.218353
1.126206,1,0.027805,0.000000,0.046386,0.029354,-0.001356,0.045511,-0.007971,-0.109356,-0.217575
1.126206,2,0.027805,0.000000,0.046386,0.028825,0.001332,0.045434,-0.007711,0.109332,-0.219098
1.126206,3,0.027805,0.000000,0.046386,0.027776,-0.000994,0.045462,-0.009866,-0.108994,-0.217843
1.129695,0,0.027881,0.000000,0.046640,0.027411,0.000922,0.045636,-0.013666,0.108922,-0.218079
1.129695,1,0.027881,0.000000,0.046640,0.029457,-0.001341,0.045777,-0.007868,-0.109341,-0.217309
1.129695,2,0.027881,0.000000,0.046640,0.028891,0.001330,0.045694,-0.007644,0.109330,-0.218838
1.129695,3,0.027881,0.000000,0.046640,0.027850,-0.000999,0.045722,-0.009792,-0.108999,-0.217583
1.133346,0,0.027960,0.000000,0.046905,0.027487,0.000914,0.045876,-0.013591,0.108914,-0.217840
1.133346,1,0.027960,0.000000,0.046905,0.029530,-0.001346,0.046031,-0.007795,-0.109346,-0.217055
1.133346,2,0.027960,0.000000,0.046905,0.028969,0.001335,0.045954,-0.007567,0.109335,-0.218578
1.133346,3,0.027960,0.000000,0.046905,0.027919,-0.001004,0.045995,-0.009723,-0.109004,-0.217310
1.136271,0,0.028023,0.000000,0.047119,0.027569,0.000913,0.046127,-0.013508,0.108913,-0.217588
1.136271,1,0.028023,0.000000,0.047119,0.029623,-0.001338,0.046268,-0.007702,-0.109338,-0.216818
1.136271,2,0.028023,0.000000,0.047119,0.029028,0.001341,0.046199,-0.007507,0.109341,-0.218333
1.136271,3,0.028023,0.000000,0.047119,0.027986,-0.001003,0.046223,-0.009657,-0.109003,-0.217082
1.139115,0,0.028085,0.000000,0.047326,0.027633,0.000899,0.046322,-0.013444,0.108899,-0.217393
1.139115,1,0.028085,0.000000,0.047326,0.029702,-0.001330,0.046477,-0.007623,-0.109330,-0.216609
1.139115,2,0.028085,0.000000,0.047326,0.029085,0.001333,0.046405,-0.007451,0.109333,-0.218126
1.139115,3,0.028085,0.000000,0.047326,0.028020,-0.001022,0.046437,-0.009622,-0.109022,-0.216868
1.142308,0,0.028154,0.000000,0.047559,0.027698,0.000911,0.046540,-0.013379,0.108911,-0.217175
1.142308,1,0.028154,0.000000,0.047559,0.029781,-0.001322,0.046696,-0.007544,-0.109322,-0.216390
1.142308,2,0.028154,0.000000,0.047559,0.029153,0.001338,0.046644,-0.007383,0.109338,-0.217888
1.142308,3,0.028154,0.000000,0.047559,0.028095,-0.001014,0.046684,-0.009547,-0.109014,-0.216621
1.145190,0,0.028216,0.000000,0.047770,0.027774,0.000904,0.046764,-0.013303,0.108904,-0.216952
1.145190,1,0.028216,0.000000,0.047770,0.029855,-0.001321,0.046902,-0.007469,-0.109321,-0.216184
1.145190,2,0.028216,0.000000,0.047770,0.029216,0.001337,0.046863,-0.007319,0.109337,-0.217669
1.145190,3,0.028216,0.000000,0.047770,0.028159,-0.001026,0.046907,-0.009483,-0.109026,-0.216398
1.148159,0,0.028281,0.000000,0.047987,0.027848,0.000903,0.046978,-0.013229,0.108903,-0.216738
1.148159,1,0.028281,0.000000,0.047987,0.029938,-0.001320,0.047112,-0.007386,-0.109320,-0.215975
1.148159,2,0.028281,0.000000,0.047987,0.029284,0.001348,0.047095,-0.007251,0.109348,-0.217437
1.148159,3,0.028281,0.000000,0.047987,0.028229,-0.001019,0.047129,-0.009413,-0.109019,-0.216177
1.151296,0,0.028348,0.000000,0.048217,0.027923,0.000902,0.047185,-0.013154,0.108902,-0.216530
1.151296,1,0.028348,0.000000,0.048217,0.030026,-0.001312,0.047324,-0.007299,-0.109312,-0.215762
1.151296,2,0.028348,0.000000,0.048217,0.029361,0.001347,0.047333,-0.007175,0.109347,-0.217199
1.151296,3,0.028348,0.000000,0.048217,0.028304,-0.001018,0.047379,-0.009338,-0.109018,-0.215926
1.154404,0,0.028415,0.000000,0.048446,0.027997,0.000901,0.047409,-0.013080,0.108901,-0.216306
1.154404,1,0.028415,0.000000,0.048446,0.030094,-0.001310,0.047531,-0.007231,-0.109310,-0.215556
1.154404,2,0.028415,0.000000,0.048446,0.029440,0.001345,0.047574,-0.007096,0.109345,-0.216957
1.154404,3,0.028415,0.000000,0.048446,0.028381,-0.001030,0.047611,-0.009261,-0.109030,-0.215694
1.157243,0,0.028476,0.000000,0.048654,0.028076,0.000900,0.047630,-0.013002,0.108900,-0.216086
1.157243,1,0.028476,0.000000,0.048654,0.030161,-0.001316,0.047731,-0.007164,-0.109316,-0.215355
1.157243,2,0.028476,0.000000,0.048654,0.029503,0.001344,0.047794,-0.007033,0.109344,-0.216738
1.157243,3,0.028476,0.000000,0.048654,0.028433,-0.001022,0.047818,-0.009209,-0.109022,-0.215488
1.160091,0,0.028538,0.000000,0.048864,0.028140,0.000906,0.047845,-0.012937,0.108906,-0.215871
1.160091,1,0.028538,0.000000,0.048864,0.030230,-0.001308,0.047909,-0.007095,-0.109308,-0.215177
1.160091,2,0.028538,0.000000,0.048864,0.029577,0.001343,0.048010,-0.006959,0.109343,-0.216522
1.160091,3,0.028538,0.000000,0.048864,0.028485,-0.001034,0.048025,-0.009157,-0.109034,-0.215280
1.163234,0,0.028605,0.000000,0.049095,0.028215,0.000898,0.048049,-0.012862,0.108898,-0.215666
1.163234,1,0.028605,0.000000,0.049095,0.030295,-0.001320,0.048129,-0.007029,-0.109320,-0.214957
1.163234,2,0.028605,0.000000,0.049095,0.029640,0.001348,0.048223,-0.006896,0.109348,-0.216308
1.163234,3,0.028605,0.000000,0.049095,0.028550,-0.001033,0.048244,-0.009092,-0.109033,-0.215061
1.166853,0,0.028683,0.000000,0.049362,0.028301,0.000897,0.048299,-0.012776,0.108897,-0.215417
1.166853,1,0.028683,0.000000,0.049362,0.030392,-0.001312,0.048383,-0.006933,-0.109312,-0.214703
1.166853,2,0.028683,0.000000,0.049362,0.029717,0.001346,0.048481,-0.006819,0.109346,-0.216051
1.166853,3,0.028683,0.000000,0.049362,0.028621,-0.001025,0.048495,-0.009021,-0.109025,-0.214810
1.170108,0,0.028753,0.000000,0.049603,0.028392,0.000903,0.048567,-0.012685,0.108903,-0.215149
1.170108,1,0.028753,0.000000,0.049603,0.030471,-0.001310,0.048615,-0.006854,-0.109310,-0.214471
1.170108,2,0.028753,0.000000,0.049603,0.029796,0.001345,0.048732,-0.006740,0.109345,-0.215799
1.170108,3,0.028753,0.000000,0.049603,0.028685,-0.001044,0.048741,-0.008957,-0.109044,-0.214564
1.173535,0,0.028826,0.000000,0.049856,0.028464,0.000902,0.048808,-0.012613,0.108902,-0.214908
1.173535,1,0.028826,0.000000,0.049856,0.030536,-0.001296,0.048832,-0.006789,-0.109296,-0.214254
1.173535,2,0.028826,0.000000,0.049856,0.029857,0.001337,0.048965,-0.006679,0.109337,-0.215567
1.173535,3,0.028826,0.000000,0.049856,0.028748,-0.001043,0.048967,-0.008894,-0.109043,-0.214338
1.177045,0,0.028901,0.000000,0.050116,0.028559,0.000894,0.049057,-0.012518,0.108894,-0.214659
1.177045,1,0.028901,0.000000,0.050116,0.030635,-0.001301,0.049106,-0.006690,-0.109301,-0.213980
1.177045,2,0.028901,0.000000,0.050116,0.029949,0.001348,0.049242,-0.006587,0.109348,-0.215289
1.177045,3,0.028901,0.000000,0.050116,0.028821,-0.001048,0.049228,-0.008821,-0.109048,-0.214077
1.180462,0,0.028974,0.000000,0.050369,0.028654,0.000900,0.049322,-0.012423,0.108900,-0.214394
1.180462,1,0.028974,0.000000,0.050369,0.030729,-0.001306,0.049364,-0.006596,-0.109306,-0.213722
1.180462,2,0.028974,0.000000,0.050369,0.030037,0.001346,0.049506,-0.006499,0.109346,-0.215025
1.180462,3,0.028974,0.000000,0.050369,0.028900,-0.001047,0.049476,-0.008742,-0.109047,-0.213829
1.183628,0,0.029041,0.000000,0.050604,0.028740,0.000892,0.049578,-0.012337,0.108892,-0.214138
1.183628,1,0.029041,0.000000,0.050604,0.030826,-0.001291,0.049625,-0.006499,-0.109291,-0.213461
1.183628,2,0.029041,0.000000,0.050604,0.030100,0.001351,0.049768,-0.006436,0.109351,-0.214763
1.183628,3,0.029041,0.000000,0.050604,0.028961,-0.001046,0.049709,-0.008681,-0.109046,-0.213596
1.187013,0,0.029114,0.000000,0.050856,0.028815,0.000898,0.049809,-0.012262,0.108898,-0.213907
1.187013,1,0.029114,0.000000,0.050856,0.030902,-0.001296,0.049858,-0.006423,-0.109296,-0.213228
1.187013,2,0.029114,0.000000,0.050856,0.030174,0.001350,0.050004,-0.006362,0.109350,-0.214527
1.187013,3,0.029114,0.000000,0.050856,0.029043,-0.001064,0.049970,-0.008599,-0.109064,-0.213335
1.189886,0,0.029175,0.000000,0.051070,0.028899,0.000890,0.050052,-0.012179,0.108890,-0.213663
1.189886,1,0.029175,0.000000,0.051070,0.030989,-0.001295,0.050104,-0.006336,-0.109295,-0.212982
1.189886,2,0.029175,0.000000,0.051070,0.030257,0.001348,0.050253,-0.006279,0.109348,-0.214278
1.189886,3,0.029175,0.000000,0.051070,0.029112,-0.001069,0.050200,-0.008530,-0.109069,-0.213106
1.192828,0,0.029237,0.000000,0.051289,0.028965,0.000902,0.050275,-0.012112,0.108902,-0.213441
1.192828,1,0.029237,0.000000,0.051289,0.031065,-0.001287,0.050321,-0.006260,-0.109287,-0.212765
1.192828,2,0.029237,0.000000,0.051289,0.030317,0.001347,0.050480,-0.006219,0.109347,-0.214052
1.192828,3,0.029237,0.000000,0.051289,0.029173,-0.001081,0.050430,-0.008469,-0.109081,-0.212876
1.195627,0,0.029297,0.000000,0.051497,0.029042,0.000901,0.050496,-0.012035,0.108901,-0.213220
1.195627,1,0.029297,0.000000,0.051497,0.031140,-0.001292,0.050554,-0.006184,-0.109292,-0.212532
1.195627,2,0.029297,0.000000,0.051497,0.030393,0.001352,0.050703,-0.006143,0.109352,-0.213828
1.195627,3,0.029297,0.000000,0.051497,0.029227,-0.001086,0.050637,-0.008415,-0.109086,-0.212668
1.198490,0,0.029357,0.000000,0.051711,0.029113,0.000900,0.050708,-0.011964,0.108900,-0.213007
1.198490,1,0.029357,0.000000,0.051711,0.031205,-0.001291,0.050768,-0.006120,-0.109291,-0.212318
1.198490,2,0.029357,0.000000,0.051711,0.030453,0.001344,0.050927,-0.006083,0.109344,-0.213605
1.198490,3,0.029357,0.000000,0.051711,0.029305,-0.001091,0.050860,-0.008337,-0.109091,-0.212445
1.201245,0,0.029416,0.000000,0.051917,0.029192,0.000893,0.050920,-0.011885,0.108893,-0.212796
1.201245,1,0.029416,0.000000,0.051917,0.031287,-0.001277,0.050982,-0.006038,-0.109277,-0.212104
1.201245,2,0.029416,0.000000,0.051917,0.030517,0.001336,0.051128,-0.006018,0.109336,-0.213404
1.201245,3,0.029416,0.000000,0.051917,0.029367,-0.001090,0.051067,-0.008275,-0.109090,-0.212238
1.204159,0,0.029477,0.000000,0.052135,0.029265,0.000905,0.051142,-0.011812,0.108905,-0.212573
1.204159,1,0.029477,0.000000,0.052135,0.031356,-0.001282,0.051206,-0.005969,-0.109282,-0.211880
1.204159,2,0.029477,0.000000,0.052135,0.030591,0.001341,0.051348,-0.005945,0.109341,-0.213183
1.204159,3,0.029477,0.000000,0.052135,0.029438,-0.001109,0.051297,-0.008204,-0.109109,-0.212008
1.207554,0,0.029549,0.000000,0.052389,0.029346,0.000898,0.051357,-0.011731,0.108898,-0.212358
1.207554,1,0.029549,0.000000,0.052389,0.031438,-0.001280,0.051426,-0.005887,-0.109280,-0.211660
1.207554,2,0.029549,0.000000,0.052389,0.030653,0.001340,0.051569,-0.005883,0.109340,-0.212962
1.207554,3,0.029549,0.000000,0.052389,0.029548,-0.001107,0.051571,-0.008094,-0.109107,-0.211734
1.210621,0,0.029614,0.000000,0.052618,0.029441,0.000896,0.051630,-0.011636,0.108896,-0.212086
1.210621,1,0.029614,0.000000,0.052618,0.031523,-0.001272,0.051695,-0.005802,-0.109272,-0.211391
1.210621,2,0.029614,0.000000,0.052618,0.030729,0.001345,0.051822,-0.005807,0.109345,-0.212710
1.210621,3,0.029614,0.000000,0.052618,0.029622,-0.001112,0.051817,-0.008020,-0.109112,-0.211488
1.213741,0,0.029680,0.000000,0.052852,0.029511,0.000896,0.051842,-0.011566,0.108896,-0.211873
1.213741,1,0.029680,0.000000,0.052852,0.031598,-0.001290,0.051926,-0.005727,-0.109290,-0.211160
1.213741,2,0.029680,0.000000,0.052852,0.030789,0.001337,0.052036,-0.005747,0.109337,-0.212495
1.213741,3,0.029680,0.000000,0.052852,0.029722,-0.001117,0.052071,-0.007920,-0.109117,-0.211234
1.217341,0,0.029755,0.000000,0.053123,0.029605,0.000894,0.052105,-0.011472,0.108894,-0.211610
1.217341,1,0.029755,0.000000,0.053123,0.031682,-0.001276,0.052172,-0.005642,-0.109276,-0.210914
1.217341,2,0.029755,0.000000,0.053123,0.030862,0.001342,0.052286,-0.005673,0.109342,-0.212246
1.217341,3,0.029755,0.000000,0.053123,0.029823,-0.001116,0.052352,-0.007820,-0.109116,-0.210953
1.220732,0,0.029827,0.000000,0.053378,0.029679,0.000893,0.052350,-0.011398,0.108893,-0.211365
1.220732,1,0.029827,0.000000,0.053378,0.031756,-0.001274,0.052419,-0.005569,-0.109274,-0.210667
1.220732,2,0.029827,0.000000,0.053378,0.030940,0.001340,0.052539,-0.005596,0.109340,-0.211993
1.220732,3,0.029827,0.000000,0.053378,0.029912,-0.001121,0.052620,-0.007730,-0.109121,-0.210685
1.223894,0,0.029893,0.000000,0.053616,0.029770,0.000899,0.052614,-0.011307,0.108899,-0.211102
1.223894,1,0.029893,0.000000,0.053616,0.031829,-0.001273,0.052666,-0.005495,-0.109273,-0.210420
1.223894,2,0.029893,0.000000,0.053616,0.031020,0.001339,0.052775,-0.005516,0.109339,-0.211756
1.223894,3,0.029893,0.000000,0.053616,0.029992,-0.001126,0.052857,-0.007650,-0.109126,-0.210448
